Date,Price,Open,High,Low,Volume,Chg%
"Mar 19, 2020",8263.45,8063.3,8575.45,7832.55,925.72B,-2.42%
"Mar 18, 2020",8468.8,9088.45,9127.55,8407.05,"1,516.63B",-5.56%
"Mar 17, 2020",8967.05,9285.4,9403.8,8915.6,935.62B,-2.50%
"Mar 16, 2020",9197.4,9587.8,9602.2,9165.1,897.73B,-7.61%
"Mar 13, 2020",9955.2,9107.6,10159.4,8555.15,"1,387.95B",3.81%
"Mar 12, 2020",9590.15,10039.95,10040.75,9508,"1,343.49B",-8.30%
"Mar 11, 2020",10458.4,10334.3,10545.1,10334,"1,218.55B",0.07%
"Mar 09, 2020",10451.45,10742.05,10751.55,10294.45,"1,565.51B",-4.90%
"Mar 06, 2020",10989.45,10942.65,11035.1,10827.4,"1,810.97B",-2.48%
"Mar 05, 2020",11269,11306.05,11389.5,11244.6,"1,352.49B",0.16%
"Mar 04, 2020",11251,11351.35,11356.6,11082.15,797.65B,-0.46%
"Mar 03, 2020",11303.3,11217.55,11342.25,11152.55,696.52B,1.53%
"Mar 02, 2020",11132.75,11387.35,11433,11036.25,680.80B,-0.62%
"Feb 28, 2020",11201.75,11382,11384.8,11175.05,809.90B,-3.71%
"Feb 27, 2020",11633.3,11661.25,11663.85,11536.7,608.61B,-0.39%
"Feb 26, 2020",11678.5,11738.55,11783.25,11639.6,567.62B,-1.01%
"Feb 25, 2020",11797.9,11877.5,11883.05,11779.9,461.00B,-0.27%
"Feb 24, 2020",11829.4,12012.55,12012.55,11813.4,490.80B,-2.08%
"Feb 20, 2020",12080.85,12119,12152,12071.45,502.60B,-0.37%
"Feb 19, 2020",12125.9,12090.6,12134.7,12042.1,513.57B,1.11%
"Feb 18, 2020",11992.5,12028.25,12030.75,11908.05,676.85B,-0.44%
"Feb 17, 2020",12045.8,12131.8,12159.6,12037,455.19B,-0.56%
"Feb 14, 2020",12113.45,12190.15,12246.7,12091.2,622.78B,-0.50%
"Feb 13, 2020",12174.65,12219.55,12225.65,12139.8,501.19B,-0.22%
"Feb 12, 2020",12201.2,12151,12231.75,12144.3,411.73B,0.77%
"Feb 11, 2020",12107.9,12108.4,12172.3,12099,479.98B,0.64%
"Feb 10, 2020",12031.5,12102.35,12103.55,11990.75,524.71B,-0.55%
"Feb 07, 2020",12098.35,12151.15,12154.7,12073.95,473.47B,-0.33%
"Feb 06, 2020",12137.95,12120,12160.6,12084.65,565.12B,0.40%
"Feb 05, 2020",12089.15,12005.85,12098.15,11953.35,758.03B,0.91%
"Feb 04, 2020",11979.65,11786.25,11986.15,11783.4,560.43B,2.32%
"Feb 03, 2020",11707.9,11627.45,11749.85,11614.5,669.82B,0.39%
"Feb 01, 2020",11661.85,11939,12017.35,11633.3,537.63B,-2.51%
"Jan 31, 2020",11962.1,12100.4,12103.55,11945.85,771.28B,-0.61%
"Jan 30, 2020",12035.8,12147.75,12150.3,12010.6,538.14B,-0.77%
"Jan 29, 2020",12129.5,12114.9,12169.6,12103.8,514.36B,0.61%
"Jan 28, 2020",12055.8,12148.1,12163.55,12024.5,478.48B,-0.52%
"Jan 27, 2020",12119,12197.1,12216.6,12107,441.16B,-1.06%
"Jan 24, 2020",12248.25,12174.55,12272.15,12149.65,593.24B,0.56%
"Jan 23, 2020",12180.35,12123.75,12189,12094.1,867.65B,0.61%
"Jan 22, 2020",12106.9,12218.35,12225.05,12087.9,526.30B,-0.52%
"Jan 21, 2020",12169.85,12195.3,12230.05,12162.3,443.98B,-0.45%
"Jan 20, 2020",12224.55,12430.5,12430.5,12216.9,491.61B,-1.03%
"Jan 17, 2020",12352.35,12328.4,12385.45,12321.4,502.06B,-0.03%
"Jan 16, 2020",12355.5,12347.1,12389.05,12315.8,395.67B,0.10%
"Jan 15, 2020",12343.3,12349.4,12355.15,12278.75,684.35B,-0.15%
"Jan 14, 2020",12362.3,12333.1,12374.25,12308.7,616.26B,0.27%
"Jan 13, 2020",12329.55,12296.7,12337.75,12285.8,500.97B,0.59%
"Jan 10, 2020",12256.8,12271,12311.2,12213.2,660.63B,0.33%
"Jan 09, 2020",12215.9,12153.15,12224.05,12132.55,477.47B,1.58%
"Jan 08, 2020",12025.35,11939.1,12044.95,11929.6,445.99B,-0.23%
"Jan 07, 2020",12052.95,12079.1,12152.15,12005.35,447.82B,0.50%
"Jan 06, 2020",11993.05,12170.6,12179.1,11974.2,396.50B,-1.91%
"Jan 03, 2020",12226.65,12261.1,12265.6,12191.35,428.77B,-0.45%
"Jan 02, 2020",12282.2,12198.55,12289.9,12195.25,407.70B,0.82%
"Jan 01, 2020",12182.5,12202.15,12222.2,12165.3,304.08B,0.12%
"Dec 31, 2019",12168.45,12247.1,12247.1,12151.8,426.93B,-0.71%
"Dec 30, 2019",12255.85,12274.9,12286.45,12213.8,411.09B,0.08%
"Dec 27, 2019",12245.8,12172.9,12258.45,12157.9,383.79B,0.98%
"Dec 26, 2019",12126.55,12211.85,12221.55,12118.85,520.33B,-0.72%
"Dec 24, 2019",12214.55,12269.25,12283.7,12202.1,470.29B,-0.39%
"Dec 23, 2019",12262.75,12235.45,12287.15,12213.25,604.78B,-0.07%
"Dec 20, 2019",12271.8,12266.45,12293.9,12252.75,810.68B,0.10%
"Dec 19, 2019",12259.7,12223.4,12268.35,12191.15,623.05B,0.31%
"Dec 18, 2019",12221.65,12197,12237.7,12163.45,518.86B,0.47%
"Dec 17, 2019",12165,12082.45,12182.75,12070.35,499.59B,0.92%
"Dec 16, 2019",12053.95,12131.35,12134.65,12046.3,437.70B,-0.27%
"Dec 13, 2019",12086.7,12026.4,12098.85,12023.6,597.71B,0.96%
"Dec 12, 2019",11971.8,11944.3,12005.5,11934,752.62B,0.52%
"Dec 11, 2019",11910.15,11867.35,11923.2,11832.3,997.65B,0.45%
"Dec 10, 2019",11856.8,11950.5,11953.2,11844.7,650.22B,-0.68%
"Dec 09, 2019",11937.5,11939.1,11981.95,11888.05,599.12B,0.13%
"Dec 06, 2019",11921.5,12047.35,12057.05,11888.85,609.22B,-0.81%
"Dec 05, 2019",12018.4,12071.25,12081.2,11998.75,562.23B,-0.21%
"Dec 04, 2019",12043.2,11969.95,12054.7,11935.3,747.19B,0.41%
"Dec 03, 2019",11994.2,12067.65,12068.6,11956.4,605.79B,-0.45%
"Dec 02, 2019",12048.2,12137.05,12137.15,12023.7,720.95B,-0.07%
"Nov 29, 2019",12056.05,12146.2,12147.4,12017.4,804.43B,-0.78%
"Nov 28, 2019",12151.15,12132.1,12158.8,12099.95,620.48B,0.42%
"Nov 27, 2019",12100.7,12068.5,12114.9,12055.15,584.23B,0.52%
"Nov 26, 2019",12037.7,12110.2,12132.45,12006.35,"1,201.34B",-0.30%
"Nov 25, 2019",12073.75,11922.45,12084.5,11919.75,534.29B,1.34%
"Nov 22, 2019",11914.4,11967.3,11968.1,11883.5,486.82B,-0.45%
"Nov 21, 2019",11968.4,12025.65,12028.2,11956.9,557.69B,-0.26%
"Nov 20, 2019",11999.1,12004.75,12038.6,11966.05,646.66B,0.49%
"Nov 19, 2019",11940.1,11919.45,11958.85,11881.75,613.91B,0.47%
"Nov 18, 2019",11884.5,11915.15,11946.2,11867.6,514.35B,-0.09%
"Nov 15, 2019",11895.45,11904.2,11973.65,11879.25,580.15B,0.20%
"Nov 14, 2019",11872.1,11858.75,11895.65,11802.65,559.49B,0.27%
"Nov 13, 2019",11840.45,11908.3,11946.8,11823.2,659.04B,-0.61%
"Nov 11, 2019",11913.45,11879.2,11932.65,11853.95,548.98B,0.04%
"Nov 08, 2019",11908.15,11987.15,12034.15,11888.75,789.25B,-0.86%
"Nov 07, 2019",12012.05,12021.1,12021.4,11946.85,562.96B,0.38%
"Nov 06, 2019",11966.05,11911.5,12002.9,11850.25,603.35B,0.41%
"Nov 05, 2019",11917.2,11974.6,11978.95,11861.9,631.95B,-0.20%
"Nov 04, 2019",11941.3,11928.9,11989.15,11905.35,823.05B,0.43%
"Nov 01, 2019",11890.6,11886.6,11918.3,11843.35,855.34B,0.11%
"Oct 31, 2019",11877.45,11890.45,11945,11855.1,"1,414.84B",0.28%
"Oct 30, 2019",11844.1,11883.9,11883.95,11784.45,725.22B,0.49%
"Oct 29, 2019",11786.85,11643.95,11809.4,11627.35,951.72B,1.37%
"Oct 27, 2019",11627.15,11662.25,11672.4,11604.6,161.78B,0.37%
"Oct 25, 2019",11583.9,11646.15,11646.9,11490.75,812.03B,0.01%
"Oct 24, 2019",11582.6,11661.65,11679.6,11534.65,700.48B,-0.19%
"Oct 23, 2019",11604.1,11596.2,11651.6,11554.4,664.16B,0.14%
"Oct 22, 2019",11588.35,11657.15,11714.35,11573.65,867.60B,-0.63%
"Oct 18, 2019",11661.85,11580.3,11684.7,11553.15,853.44B,0.65%
"Oct 17, 2019",11586.35,11466.3,11599.1,11439.65,797.57B,1.07%
"Oct 16, 2019",11464,11464.95,11481.05,11411.1,533.47B,0.31%
"Oct 15, 2019",11428.3,11360.85,11462.35,11342.1,527.40B,0.77%
"Oct 14, 2019",11341.15,11335.9,11420.45,11290.05,587.58B,0.32%
"Oct 11, 2019",11305.05,11257.7,11362.9,11189.4,737.79B,0.63%
"Oct 10, 2019",11234.55,11280.5,11293.35,11208.55,562.02B,-0.70%
"Oct 09, 2019",11313.3,11152.95,11321.6,11090.15,741.15B,1.68%
"Oct 07, 2019",11126.4,11196.2,11233.85,11112.65,733.20B,-0.43%
"Oct 04, 2019",11174.75,11388.45,11400.3,11158.35,928.52B,-1.23%
"Oct 03, 2019",11314,11322.25,11370.4,11257.35,"1,017.48B",-0.40%
"Oct 01, 2019",11359.9,11515.4,11554.2,11247.9,"1,305.41B",-1.00%
"Sep 30, 2019",11474.45,11491.15,11508.25,11390.8,756.85B,-0.33%
"Sep 27, 2019",11512.4,11556.35,11593.6,11499.75,650.02B,-0.51%
"Sep 26, 2019",11571.2,11469.85,11610.85,11466.35,844.47B,1.15%
"Sep 25, 2019",11440.2,11564.85,11564.95,11416.1,629.06B,-1.28%
"Sep 24, 2019",11588.2,11590.7,11655.05,11539.2,651.72B,-0.10%
"Sep 23, 2019",11600.2,11542.7,11694.85,11471.35,882.83B,2.89%
"Sep 20, 2019",11274.2,10746.8,11381.9,10691,"1,356.77B",5.32%
"Sep 19, 2019",10704.8,10845.2,10845.2,10670.25,642.60B,-1.25%
"Sep 18, 2019",10840.65,10872.8,10885.15,10804.85,519.15B,0.21%
"Sep 17, 2019",10817.6,11000.1,11000.1,10796.5,482.01B,-1.69%
"Sep 16, 2019",11003.5,10994.85,11052.7,10968.2,434.45B,-0.65%
"Sep 13, 2019",11075.9,10986.8,11084.45,10945.75,624.30B,0.85%
"Sep 12, 2019",10982.8,11058.3,11081.75,10964.95,551.44B,-0.48%
"Sep 11, 2019",11035.7,11028.5,11054.8,11011.65,687.14B,0.30%
"Sep 09, 2019",11003.05,10936.7,11028.85,10889.8,412.47B,0.52%
"Sep 06, 2019",10946.2,10883.8,10957.05,10867.45,497.21B,0.91%
"Sep 05, 2019",10847.9,10860.95,10920.1,10816,595.70B,0.03%
"Sep 04, 2019",10844.65,10790.4,10858.75,10746.35,508.78B,0.43%
"Sep 03, 2019",10797.9,10960.95,10967.5,10772.7,483.04B,-2.04%
"Aug 30, 2019",11023.25,10987.8,11042.6,10874.8,628.15B,0.68%
"Aug 29, 2019",10948.3,10996.05,11021.1,10922.4,649.88B,-0.89%
"Aug 28, 2019",11046.1,11101.3,11129.65,10987.65,549.95B,-0.53%
"Aug 27, 2019",11105.35,11106.55,11141.75,11049.5,685.55B,0.43%
"Aug 26, 2019",11057.85,11000.3,11070.3,10756.55,684.14B,2.11%
"Aug 23, 2019",10829.35,10699.6,10862.55,10637.15,667.08B,0.82%
"Aug 22, 2019",10741.35,10905.3,10908.25,10718.3,668.19B,-1.62%
"Aug 21, 2019",10918.7,11018.15,11034.2,10906.65,557.87B,-0.89%
"Aug 20, 2019",11017,11063.9,11076.3,10985.3,444.72B,-0.33%
"Aug 19, 2019",11053.9,11094.8,11146.9,11037.85,369.49B,0.06%
"Aug 16, 2019",11047.8,11043.65,11068.65,10924.3,470.91B,0.17%
"Aug 14, 2019",11029.4,11003.25,11078.15,10935.6,511.54B,0.95%
"Aug 13, 2019",10925.85,11139.4,11145.9,10901.6,624.64B,-1.65%
"Aug 09, 2019",11109.65,11087.9,11181.45,11062.8,538.06B,0.70%
"Aug 08, 2019",11032.45,10899.2,11058.05,10842.95,482.47B,1.63%
"Aug 07, 2019",10855.5,10958.1,10975.65,10835.9,548.47B,-0.85%
"Aug 06, 2019",10948.25,10815.4,11018.55,10813.8,517.89B,0.79%
"Aug 05, 2019",10862.6,10895.8,10895.8,10782.6,506.56B,-1.23%
"Aug 02, 2019",10997.35,10930.3,11080.15,10848.95,547.42B,0.16%
"Aug 01, 2019",10980,11060.2,11076.75,10881,499.92B,-1.24%
"Jul 31, 2019",11118,11034.05,11145.3,10999.4,536.69B,0.29%
"Jul 30, 2019",11085.4,11213.7,11267.45,11072.65,479.06B,-0.93%
"Jul 29, 2019",11189.2,11307.5,11310.95,11152.4,482.86B,-0.84%
"Jul 26, 2019",11284.3,11247.45,11307.6,11210.05,522.67B,0.29%
"Jul 25, 2019",11252.15,11290.4,11361.4,11239.35,553.68B,-0.17%
"Jul 24, 2019",11271.3,11322.45,11359.75,11229.8,413.20B,-0.53%
"Jul 23, 2019",11331.05,11372.25,11398.15,11302.8,458.93B,-0.13%
"Jul 22, 2019",11346.2,11392.85,11398.15,11301.25,516.04B,-0.64%
"Jul 19, 2019",11419.25,11627.95,11640.35,11399.3,446.05B,-1.53%
"Jul 18, 2019",11596.9,11675.6,11677.15,11582.4,498.26B,-0.78%
"Jul 17, 2019",11687.5,11670.75,11706.65,11651.15,464.83B,0.21%
"Jul 16, 2019",11662.6,11596.65,11670.05,11573.95,480.16B,0.64%
"Jul 15, 2019",11588.35,11614.75,11618.4,11532.3,368.79B,0.31%
"Jul 12, 2019",11552.5,11601.15,11639.55,11538.6,359.42B,-0.26%
"Jul 11, 2019",11582.9,11561.45,11599,11519.5,317.26B,0.73%
"Jul 10, 2019",11498.9,11536.15,11593.7,11475.65,337.57B,-0.49%
"Jul 09, 2019",11555.9,11531.6,11582.55,11461,442.52B,-0.02%
"Jul 08, 2019",11558.6,11770.4,11771.9,11523.3,464.03B,-2.14%
"Jul 05, 2019",11811.15,11964.75,11981.75,11797.9,530.72B,-1.14%
"Jul 04, 2019",11946.75,11928.8,11969.25,11923.65,333.59B,0.25%
"Jul 03, 2019",11916.75,11932.15,11945.2,11887.05,340.53B,0.05%
"Jul 02, 2019",11910.3,11890.3,11917.45,11814.7,363.20B,0.38%
"Jul 01, 2019",11865.6,11839.9,11884.65,11830.8,278.42B,0.65%
"Jun 28, 2019",11788.85,11861.15,11871.7,11775.5,303.89B,-0.45%
"Jun 27, 2019",11841.55,11860.85,11911.15,11821.05,480.17B,-0.05%
"Jun 26, 2019",11847.55,11768.15,11871.85,11757.55,327.88B,0.43%
"Jun 25, 2019",11796.45,11681,11814.4,11651,300.48B,0.83%
"Jun 24, 2019",11699.65,11725.8,11754,11670.2,277.62B,-0.21%
"Jun 21, 2019",11724.1,11827.6,11827.95,11705.1,468.43B,-0.91%
"Jun 20, 2019",11831.75,11653.65,11843.5,11635.05,442.02B,1.20%
"Jun 19, 2019",11691.45,11744.45,11802.5,11625.1,446.93B,0.00%
"Jun 18, 2019",11691.5,11677.05,11727.2,11641.15,365.53B,0.17%
"Jun 17, 2019",11672.15,11844,11844.05,11657.75,295.53B,-1.28%
"Jun 14, 2019",11823.3,11910.1,11911.85,11797.7,390.29B,-0.76%
"Jun 13, 2019",11914.05,11873.9,11931.35,11817.05,447.90B,0.07%
"Jun 12, 2019",11906.2,11962.45,11962.45,11866.35,283.72B,-0.50%
"Jun 11, 2019",11965.6,11959.85,12000.35,11904.35,332.18B,0.36%
"Jun 10, 2019",11922.7,11934.9,11975.05,11871.75,303.33B,0.44%
"Jun 07, 2019",11870.65,11865.2,11897.5,11769.5,302.46B,0.23%
"Jun 06, 2019",11843.75,12039.8,12039.8,11830.25,415.21B,-1.48%
"Jun 04, 2019",12021.65,12052.65,12095.2,12005.85,289.22B,-0.55%
"Jun 03, 2019",12088.55,11953.75,12103.05,11920.1,315.30B,1.39%
"May 31, 2019",11922.8,11999.8,12039.25,11829.45,438.88B,-0.19%
"May 30, 2019",11945.9,11865.3,11968.55,11859.4,421.20B,0.71%
"May 29, 2019",11861.1,11905.8,11931.9,11836.8,318.07B,-0.57%
"May 28, 2019",11928.75,11958.35,11958.55,11864.9,598.31B,0.03%
"May 27, 2019",11924.75,11855.5,11957.15,11812.4,348.36B,0.68%
"May 24, 2019",11844.1,11748,11859,11658.1,374.64B,1.60%
"May 23, 2019",11657.05,11901.3,12041.15,11614.5,569.03B,-0.69%
"May 22, 2019",11737.9,11727.95,11784.8,11682.4,355.87B,0.25%
"May 21, 2019",11709.1,11863.65,11883.55,11682.8,381.04B,-1.01%
"May 20, 2019",11828.25,11651.9,11845.2,11591.7,452.10B,3.69%
"May 17, 2019",11407.15,11261.9,11426.15,11259.85,412.11B,1.33%
"May 16, 2019",11257.1,11180.35,11281.55,11143.35,350.74B,0.90%
"May 15, 2019",11157,11271.7,11286.8,11136.95,414.17B,-0.58%
"May 14, 2019",11222.05,11151.65,11294.75,11108.3,398.12B,0.66%
"May 13, 2019",11148.2,11258.7,11300.2,11125.6,357.59B,-1.16%
"May 10, 2019",11278.9,11314.15,11345.8,11251.05,387.32B,-0.20%
"May 09, 2019",11301.8,11322.4,11357.6,11255.05,373.03B,-0.51%
"May 08, 2019",11359.45,11478.7,11479.1,11346.95,372.83B,-1.20%
"May 07, 2019",11497.9,11651.5,11657.05,11484.45,337.50B,-0.87%
"May 06, 2019",11598.25,11605.8,11632.55,11571.35,299.05B,-0.97%
"May 03, 2019",11712.25,11722.6,11770.9,11699.35,305.52B,-0.11%
"May 02, 2019",11724.75,11725.55,11789.3,11699.55,380.28B,-0.20%
"Apr 30, 2019",11748.15,11748.75,11756.25,11655.9,532.63B,-0.06%
"Apr 26, 2019",11754.65,11683.75,11762.9,11661.75,333.48B,0.97%
"Apr 25, 2019",11641.8,11735.7,11796.75,11624.3,604.36B,-0.72%
"Apr 24, 2019",11726.15,11601.5,11740.85,11578.85,335.20B,1.30%
"Apr 23, 2019",11575.95,11612.95,11645.95,11564.8,272.54B,-0.16%
"Apr 22, 2019",11594.45,11727.05,11727.05,11583.95,260.36B,-1.35%
"Apr 18, 2019",11752.8,11856.15,11856.15,11738.5,339.65B,-0.29%
"Apr 16, 2019",11787.15,11736.2,11810.95,11731.55,354.32B,0.83%
"Apr 15, 2019",11690.35,11667,11704.6,11648.25,290.00B,0.40%
"Apr 12, 2019",11643.45,11612.85,11657.35,11578.8,246.01B,0.40%
"Apr 11, 2019",11596.7,11592.55,11606.7,11550.55,279.78B,0.11%
"Apr 10, 2019",11584.3,11646.85,11680.05,11571.75,359.94B,-0.75%
"Apr 09, 2019",11671.95,11612.05,11683.9,11569.7,300.47B,0.58%
"Apr 08, 2019",11604.5,11704.35,11710.3,11549.1,260.93B,-0.53%
"Apr 05, 2019",11665.95,11638.4,11689.65,11609.5,266.67B,0.59%
"Apr 04, 2019",11598,11660.2,11662.55,11559.2,349.03B,-0.39%
"Apr 03, 2019",11643.95,11735.3,11761,11629.15,365.76B,-0.59%
"Apr 02, 2019",11713.2,11711.55,11729.35,11655.85,386.13B,0.38%
"Apr 01, 2019",11669.15,11665.2,11738.1,11644.75,379.57B,0.39%
"Mar 29, 2019",11623.9,11625.45,11630.35,11570.15,416.28B,0.47%
"Mar 28, 2019",11570,11463.65,11588.5,11452.45,527.68B,1.09%
"Mar 27, 2019",11445.05,11531.45,11546.2,11413,350.45B,-0.33%
"Mar 26, 2019",11483.25,11375.2,11496.75,11352.45,282.58B,1.14%
"Mar 25, 2019",11354.25,11395.65,11395.65,11311.6,294.46B,-0.90%
"Mar 22, 2019",11456.9,11549.2,11572.8,11434.55,386.19B,-0.56%
"Mar 20, 2019",11521.05,11553.35,11556.1,11503.1,366.30B,-0.10%
"Mar 19, 2019",11532.4,11500.3,11543.85,11451.25,326.10B,0.61%
"Mar 18, 2019",11462.2,11473.85,11530.15,11412.5,320.25B,0.31%
"Mar 15, 2019",11426.85,11376.85,11487,11370.8,463.71B,0.74%
"Mar 14, 2019",11343.25,11382.5,11383.45,11313.75,294.48B,0.01%
"Mar 13, 2019",11341.7,11326.2,11352.3,11276.6,383.00B,0.36%
"Mar 12, 2019",11301.2,11231.35,11320.4,11227,391.31B,1.19%
"Mar 11, 2019",11168.05,11068.75,11180.9,11059.85,352.24B,1.20%
"Mar 08, 2019",11035.4,11038.85,11049,11008.95,326.57B,-0.21%
"Mar 07, 2019",11058.2,11077.95,11089.05,11027.1,321.21B,0.05%
"Mar 06, 2019",11053,11024.85,11062.3,10998.85,372.55B,0.60%
"Mar 05, 2019",10987.45,10864.85,10994.9,10817,373.22B,1.14%
"Mar 01, 2019",10863.5,10842.65,10877.9,10823.1,308.53B,0.66%
"Feb 28, 2019",10792.5,10865.7,10865.7,10784.85,644.16B,-0.13%
"Feb 27, 2019",10806.65,10881.2,10939.7,10751.2,381.08B,-0.26%
"Feb 26, 2019",10835.3,10775.3,10888.75,10729.3,414.95B,-0.41%
"Feb 25, 2019",10880.1,10813.25,10887.1,10788.05,385.91B,0.82%
"Feb 22, 2019",10791.65,10782.7,10801.55,10758.4,396.85B,0.02%
"Feb 21, 2019",10789.85,10744.1,10808.85,10721.5,279.58B,0.51%
"Feb 20, 2019",10735.45,10655.45,10752.7,10646.4,289.19B,1.24%
"Feb 19, 2019",10604.35,10636.7,10722.85,10585.65,291.51B,-0.34%
"Feb 18, 2019",10640.95,10738.65,10759.9,10628.4,345.44B,-0.78%
"Feb 15, 2019",10724.4,10780.25,10785.75,10620.4,521.88B,-0.20%
"Feb 14, 2019",10746.05,10786.1,10792.7,10718.75,627.04B,-0.44%
"Feb 13, 2019",10793.65,10870.55,10891.65,10772.1,321.96B,-0.35%
"Feb 12, 2019",10831.4,10879.7,10910.9,10823.8,292.32B,-0.53%
"Feb 11, 2019",10888.8,10930.9,10930.9,10857.1,285.99B,-0.50%
"Feb 08, 2019",10943.6,11023.5,11041.2,10925.45,352.79B,-1.14%
"Feb 07, 2019",11069.4,11070.45,11118.1,11043.6,263.54B,0.06%
"Feb 06, 2019",11062.45,10965.1,11072.6,10962.7,298.51B,1.17%
"Feb 05, 2019",10934.35,10908.65,10956.7,10886.7,268.09B,0.20%
"Feb 04, 2019",10912.25,10876.75,10927.9,10814.15,318.30B,0.17%
"Feb 01, 2019",10893.65,10851.35,10983.45,10813.45,482.27B,0.58%
"Jan 31, 2019",10830.95,10690.55,10838.05,10678.55,604.82B,1.68%
"Jan 30, 2019",10651.8,10702.25,10710.2,10612.85,410.11B,0.00%
"Jan 29, 2019",10652.2,10653.7,10690.35,10583.65,356.91B,-0.09%
"Jan 28, 2019",10661.55,10792.45,10804.45,10630.95,419.68B,-1.10%
"Jan 25, 2019",10780.55,10859.75,10931.7,10756.45,463.45B,-0.64%
"Jan 24, 2019",10849.8,10844.05,10866.6,10798.65,361.08B,0.17%
"Jan 23, 2019",10831.5,10931.05,10944.8,10811.95,298.88B,-0.84%
"Jan 22, 2019",10922.75,10949.8,10949.8,10864.15,300.77B,-0.36%
"Jan 21, 2019",10961.85,10919.35,10987.45,10885.75,288.83B,0.50%
"Jan 18, 2019",10906.95,10914.85,10928.2,10852.2,323.81B,0.02%
"Jan 17, 2019",10905.2,10920.85,10930.65,10844.65,271.68B,0.14%
"Jan 16, 2019",10890.3,10899.65,10928.15,10876.9,276.54B,0.03%
"Jan 15, 2019",10886.8,10777.55,10896.95,10777.55,310.74B,1.39%
"Jan 14, 2019",10737.6,10807,10808,10692.35,298.77B,-0.53%
"Jan 11, 2019",10794.95,10834.75,10850.15,10739.4,260.79B,-0.25%
"Jan 10, 2019",10821.6,10859.35,10859.35,10801.8,254.37B,-0.31%
"Jan 09, 2019",10855.15,10862.4,10870.4,10749.4,333.01B,0.49%
"Jan 08, 2019",10802.15,10786.25,10818.45,10733.25,277.70B,0.28%
"Jan 07, 2019",10771.8,10804.85,10835.95,10750.15,269.37B,0.41%
"Jan 04, 2019",10727.35,10699.7,10741.05,10628.65,296.60B,0.52%
"Jan 03, 2019",10672.25,10796.8,10814.05,10661.25,286.24B,-1.11%
"Jan 02, 2019",10792.5,10868.85,10895.35,10735.05,309.67B,-1.08%
"Jan 01, 2019",10910.1,10881.7,10923.6,10807.1,159.40B,0.44%
"Dec 31, 2018",10862.55,10913.2,10923.55,10853.2,186.49B,0.02%
"Dec 28, 2018",10859.9,10820.95,10893.6,10817.15,253.09B,0.74%
"Dec 27, 2018",10779.8,10817.9,10834.2,10764.45,470.16B,0.47%
"Dec 26, 2018",10729.85,10635.45,10747.5,10534.55,271.94B,0.62%
"Dec 24, 2018",10663.5,10780.9,10782.3,10649.25,230.29B,-0.84%
"Dec 21, 2018",10754,10944.25,10963.65,10738.65,389.24B,-1.81%
"Dec 20, 2018",10951.7,10885.2,10962.55,10880.05,328.80B,-0.14%
"Dec 19, 2018",10967.3,10930.55,10985.15,10928,321.80B,0.54%
"Dec 18, 2018",10908.7,10850.9,10915.4,10819.1,294.94B,0.19%
"Dec 17, 2018",10888.35,10853.2,10900.35,10844.85,306.15B,0.77%
"Dec 14, 2018",10805.45,10784.5,10815.75,10752.1,350.58B,0.13%
"Dec 13, 2018",10791.55,10810.75,10838.6,10749.5,387.81B,0.50%
"Dec 12, 2018",10737.6,10591,10752.2,10560.8,371.70B,1.79%
"Dec 11, 2018",10549.15,10350.05,10567.15,10333.85,438.70B,0.58%
"Dec 10, 2018",10488.45,10508.7,10558.85,10474.95,393.10B,-1.92%
"Dec 07, 2018",10693.7,10644.8,10704.55,10599.35,335.85B,0.87%
"Dec 06, 2018",10601.15,10718.15,10722.65,10588.25,328.28B,-1.69%
"Dec 05, 2018",10782.9,10820.45,10821.05,10747.95,322.02B,-0.80%
"Dec 04, 2018",10869.5,10877.1,10890.95,10833.35,332.14B,-0.13%
"Dec 03, 2018",10883.75,10930.7,10941.2,10845.35,422.36B,0.06%
"Nov 30, 2018",10876.75,10892.1,10922.45,10835.1,467.86B,0.17%
"Nov 29, 2018",10858.7,10808.7,10883.05,10782.35,712.65B,1.21%
"Nov 28, 2018",10728.85,10708.75,10757.8,10699.85,437.63B,0.40%
"Nov 27, 2018",10685.6,10621.45,10695.15,10596.35,382.83B,0.54%
"Nov 26, 2018",10628.6,10568.3,10637.8,10489.75,332.86B,0.97%
"Nov 22, 2018",10526.75,10612.65,10646.25,10512,246.93B,-0.69%
"Nov 21, 2018",10600.05,10670.95,10671.3,10562.35,310.19B,-0.53%
"Nov 20, 2018",10656.2,10740.1,10740.85,10640.85,304.32B,-1.00%
"Nov 19, 2018",10763.4,10731.25,10774.7,10688.8,280.52B,0.76%
"Nov 16, 2018",10682.2,10644,10695.15,10631.15,353.38B,0.62%
"Nov 15, 2018",10616.7,10580.6,10646.5,10557.5,306.01B,0.38%
"Nov 14, 2018",10576.3,10634.9,10651.6,10532.7,396.37B,-0.06%
"Nov 13, 2018",10582.5,10451.9,10596.25,10440.55,262.54B,0.96%
"Nov 12, 2018",10482.2,10607.8,10645.5,10464.05,267.71B,-0.97%
"Nov 09, 2018",10585.2,10614.7,10619.55,10544.85,305.82B,-0.13%
"Nov 07, 2018",10598.85,10614.45,10616.45,10591.8,2.83B,0.65%
"Nov 06, 2018",10530,10552,10600.25,10491.45,309.88B,0.06%
"Nov 05, 2018",10524,10558.75,10558.8,10477,311.18B,-0.27%
"Nov 02, 2018",10553,10462.3,10606.95,10457.7,434.18B,1.66%
